cell_id,class,model,seed,closing_fallback_to_raw,target_dA,target_dP,null_dA,null_dP,area_matching_error_abs,perimeter_matching_error_abs,area_matching_error_norm,perimeter_matching_error_norm,joint_matching_error,sum_matching_error,valid_proposal_count,invalid_proposal_count,accepted_edit_count,fallback_to_raw
153956444-153956458-004,normal_columnar,baseline,20260805,False,6.0,-3.514719009399414,6.0,-3.5147191286087036,0.0,1.1920928955078125e-07,0.0,9.32871253666022e-09,9.32871253666022e-09,9.32871253666022e-09,2048,0,20,False
153958154-153958211-001,normal_columnar,baseline,20260805,False,6.0,-4.343146324157715,6.0,-4.585786461830139,0.0,0.24264013767242432,0.0,0.017834657334830573,0.017834657334830573,0.017834657334830573,2048,0,18,False
153958547-153958572-002,normal_columnar,baseline,20260805,False,1.0,-0.5857864618301392,1.0,-0.5857864618301392,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,1,False
153958547-153958572-006,normal_columnar,baseline,20260805,False,2.0,-1.1715729236602783,2.0,-1.1715726852416992,0.0,2.384185791015625e-07,0.0,2.027898319099392e-08,2.027898319099392e-08,2.027898319099392e-08,2048,0,6,False
153958547-153958572-008,normal_columnar,baseline,20260805,False,1.0,-0.5857865810394287,1.0,-0.5857865810394287,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,5,False
153958547-153958572-009,normal_columnar,baseline,20260805,False,2.0,-1.1715731620788574,2.0,-1.1715726852416992,0.0,4.76837158203125e-07,0.0,4.076705068391654e-08,4.076705068391654e-08,4.076705068391654e-08,2048,0,8,False
153958547-153958590-002,normal_columnar,baseline,20260805,False,38.0,0.18376517295837402,38.0,0.28427064418792725,0.0,0.10050547122955322,0.0,0.006908618777513837,0.006908618777513837,0.006908618777513837,2048,0,64,False
154519964-154519981-001,light_dysplastic,baseline,20260805,False,25.0,-16.058876037597656,25.0,-15.958370804786682,0.0,0.10050523281097412,0.0,0.0053164743108507365,0.0053164743108507365,0.0053164743108507365,2048,0,51,False
157181481-157181497-004,normal_columnar,baseline,20260805,False,5.0,-2.9289320707321167,5.0,-2.928933024406433,0.0,9.5367431640625e-07,0.0,8.282850977565787e-08,8.282850977565787e-08,8.282850977565787e-08,2048,0,17,False
157181671-157181697-001,normal_superficiel,baseline,20260805,False,12.0,-7.02943754196167,12.0,-7.029437780380249,0.0,2.384185791015625e-07,0.0,2.115868015816147e-08,2.115868015816147e-08,2.115868015816147e-08,2048,0,18,False
157183193-157183279-001,normal_superficiel,baseline,20260805,False,10.0,-5.857864618301392,10.0,-5.857864737510681,0.0,1.1920928955078125e-07,0.0,1.2033233612570273e-08,1.2033233612570273e-08,1.2033233612570273e-08,2048,0,14,False
157183828-157183877-001,normal_intermediate,baseline,20260805,False,17.0,-9.958369851112366,17.0,-9.958370089530945,0.0,2.384185791015625e-07,0.0,1.8965065417005483e-08,1.8965065417005483e-08,1.8965065417005483e-08,2048,0,27,False
157183964-157183980-001,normal_superficiel,baseline,20260805,False,12.0,-7.02943754196167,12.0,-7.029437780380249,0.0,2.384185791015625e-07,0.0,2.4211413115088858e-08,2.4211413115088858e-08,2.4211413115088858e-08,2048,0,18,False
157184013-157184031-001,normal_superficiel,baseline,20260805,False,42.0,-5.857864618301392,42.0,-5.85786509513855,0.0,4.76837158203125e-07,0.0,4.813293445028109e-08,4.813293445028109e-08,4.813293445028109e-08,2048,0,64,False
157184850-157184920-002,normal_columnar,baseline,20260805,False,3.0,-1.757359504699707,3.0,-1.757359504699707,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,13,False
157184850-157184942-001,normal_superficiel,baseline,20260805,False,6.0,-3.514718770980835,6.0,-3.514718770980835,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,6,False
157185208-157185238-001,normal_superficiel,baseline,20260805,False,8.0,-4.686291694641113,8.0,-4.686291933059692,0.0,2.384185791015625e-07,0.0,2.259777966624376e-08,2.259777966624376e-08,2.259777966624376e-08,2048,0,12,False
157185433-157185479-002,normal_columnar,baseline,20260805,False,1.0,-0.5857867002487183,1.0,-0.5857868194580078,0.0,1.1920928955078125e-07,0.0,1.0386066082790867e-08,1.0386066082790867e-08,1.0386066082790867e-08,2048,0,5,False
157185433-157185479-003,normal_columnar,baseline,20260805,False,1.0,-0.5857864618301392,1.0,-0.5857864618301392,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,3,False
157185433-157185479-004,normal_columnar,baseline,20260805,False,2.0,-1.1715730428695679,2.0,-1.4142141342163086,0.0,0.24264109134674072,0.0,0.020286849941198087,0.020286849941198087,0.020286849941198087,2048,0,8,False
157185433-157185479-006,normal_columnar,baseline,20260805,False,3.0,-0.5857864618301392,3.0,-0.5857864618301392,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,5,False
157185433-157185508-001,normal_columnar,baseline,20260805,False,1.0,-0.5857864618301392,1.0,-0.5857863426208496,0.0,1.1920928955078125e-07,0.0,9.745111616992455e-09,9.745111616992455e-09,9.745111616992455e-09,2048,0,5,False
157185730-157185758-001,normal_columnar,baseline,20260805,False,3.0,-1.757359504699707,3.0,-1.7573593854904175,0.0,1.1920928955078125e-07,0.0,7.58672676145498e-09,7.58672676145498e-09,7.58672676145498e-09,2048,0,9,False
157185781-157185793-003,normal_columnar,baseline,20260805,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
157222534-157222607-001,normal_superficiel,baseline,20260805,False,7.0,-4.100505232810974,7.0,-4.100505232810974,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,11,False
157222647-157222687-001,normal_intermediate,baseline,20260805,False,18.0,-10.544156312942505,18.0,-10.301516056060791,0.0,0.24264025688171387,0.0,0.018639513893528085,0.018639513893528085,0.018639513893528085,2048,0,30,False
157222801-157222811-001,normal_intermediate,baseline,20260805,False,20.0,-11.715729355812073,20.0,-11.715729713439941,0.0,3.5762786865234375e-07,0.0,3.052544641404913e-08,3.052544641404913e-08,3.052544641404913e-08,2048,0,44,False
157223549-157223570-001,normal_intermediate,baseline,20260805,False,25.0,-12.887302160263062,25.0,-12.544156432151794,0.0,0.3431457281112671,0.0,0.026626653417759442,0.026626653417759442,0.026626653417759442,2048,0,61,False
157224412-157224429-001,normal_superficiel,baseline,20260805,False,14.0,-4.686291694641113,14.0,-4.686291813850403,0.0,1.1920928955078125e-07,0.0,1.1101192419327594e-08,1.1101192419327594e-08,1.1101192419327594e-08,2048,0,30,False
157224458-157224464-001,normal_intermediate,baseline,20260805,False,33.0,-10.544156312942505,33.0,-10.544156670570374,0.0,3.5762786865234375e-07,0.0,2.669639084671001e-08,2.669639084671001e-08,2.669639084671001e-08,2048,0,65,False
157224458-157224483-001,normal_superficiel,baseline,20260805,False,6.0,-3.514718770980835,5.0,-3.5147188901901245,1.0,1.1920928955078125e-07,0.0445435403187374,1.2672858389835656e-08,0.0445435403187374,0.044543552991595785,2048,0,9,False
157227058-157227087-001,normal_columnar,baseline,20260805,False,2.0,-1.1715731620788574,2.0,-1.1715729236602783,0.0,2.384185791015625e-07,0.0,1.5184008923441167e-08,1.5184008923441167e-08,1.5184008923441167e-08,2048,0,6,False
157227461-157227503-003,normal_columnar,baseline,20260805,False,3.0,-1.757359504699707,3.0,-1.7573603391647339,0.0,8.344650268554688e-07,0.0,5.972727888366715e-08,5.972727888366715e-08,5.972727888366715e-08,2048,0,15,False
157266930-157266947-001,normal_columnar,baseline,20260805,False,1.0,-0.5857864618301392,1.0,-0.5857867002487183,0.0,2.384185791015625e-07,0.0,1.6961638291997417e-08,1.6961638291997417e-08,1.6961638291997417e-08,2048,0,3,False
157268504-157268544-001,normal_superficiel,baseline,20260805,False,8.0,-4.686291694641113,8.0,-4.686291813850403,0.0,1.1920928955078125e-07,0.0,1.1401783389821283e-08,1.1401783389821283e-08,1.1401783389821283e-08,2048,0,14,False
158986766-158986776-001,normal_columnar,baseline,20260805,False,4.0,-2.343146324157715,4.0,-2.343146800994873,0.0,4.76837158203125e-07,0.0,3.403661955763281e-08,3.403661955763281e-08,3.403661955763281e-08,2048,0,16,False
158986813-158986820-001,normal_columnar,baseline,20260805,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,0,False
158986920-158986928-004,normal_columnar,baseline,20260805,False,7.0,30.627416372299194,7.0,28.52691125869751,0.0,2.1005051136016846,0.0,0.06858251078277289,0.06858251078277289,0.06858251078277289,2048,0,25,False
204870858-204870872-001,light_dysplastic,baseline,20260805,False,3.0,-1.757359504699707,3.0,-2.0000001192092896,0.0,0.24264061450958252,0.0,0.016725165461630737,0.016725165461630737,0.016725165461630737,2048,0,9,False
204870951-204870961-002,light_dysplastic,baseline,20260805,False,49.0,-39.6740996837616,49.0,-33.77460587024689,0.0,5.8994938135147095,0.0,0.14869887056137387,0.14869887056137387,0.14869887056137387,2048,0,137,False
204871030-204871038-001,light_dysplastic,baseline,20260805,False,32.0,-18.74516725540161,32.0,-18.98780643939972,0.0,0.2426391839981079,0.0,0.01266329750905563,0.01266329750905563,0.01266329750905563,2048,0,92,False
204871030-204871038-002,light_dysplastic,baseline,20260805,False,61.0,-37.9756156206131,61.0,-37.73297655582428,0.0,0.24263906478881836,0.0,0.006389338548526763,0.006389338548526763,0.006389338548526763,2048,0,131,False
209047342-209047443-001,normal_superficiel,baseline,20260805,False,16.0,-9.372583389282227,16.0,-9.372583508491516,0.0,1.1920928955078125e-07,0.0,1.0510982816854032e-08,1.0510982816854032e-08,1.0510982816854032e-08,2048,0,28,False
209047526-209047626-001,normal_intermediate,baseline,20260805,False,35.0,-9.372583389282227,35.0,-9.372583389282227,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,55,False
209047526-209047798-001,normal_superficiel,baseline,20260805,False,7.0,-4.100505232810974,7.0,-4.100505471229553,0.0,2.384185791015625e-07,0.0,2.3853848106394125e-08,2.3853848106394125e-08,2.3853848106394125e-08,2048,0,11,False
209307421-209307504-001,normal_intermediate,baseline,20260805,False,62.0,-12.301515460014343,62.0,-12.301516056060791,0.0,5.960464477539062e-07,0.0,4.692328783027243e-08,4.692328783027243e-08,4.692328783027243e-08,2048,0,98,False
209522474-209522522-001,normal_intermediate,baseline,20260805,False,38.0,-11.715729236602783,38.0,-11.715729475021362,0.0,2.384185791015625e-07,0.0,1.8601248866488088e-08,1.8601248866488088e-08,1.8601248866488088e-08,2048,0,76,False
209522940-209522970-001,normal_intermediate,baseline,20260805,False,30.0,-11.715729355812073,30.0,-11.71572995185852,0.0,5.960464477539062e-07,0.0,4.773091640898615e-08,4.773091640898615e-08,4.773091640898615e-08,2048,0,58,False
209565409-209565503-001,normal_intermediate,baseline,20260805,False,22.0,-9.958369851112366,22.0,-9.958370208740234,0.0,3.5762786865234375e-07,0.0,2.9392696150787435e-08,2.9392696150787435e-08,2.9392696150787435e-08,2048,0,46,False
209565409-209565600-001,normal_intermediate,baseline,20260805,False,18.0,-8.201010465621948,18.0,-8.201010823249817,0.0,3.5762786865234375e-07,0.0,2.8290742124990454e-08,2.8290742124990454e-08,2.8290742124990454e-08,2048,0,40,False
209565864-209565890-001,normal_intermediate,baseline,20260805,False,25.0,-14.644661545753479,25.0,-13.816236019134521,0.0,0.8284255266189575,0.0,0.05656843103070392,0.05656843103070392,0.05656843103070392,2048,0,55,False
209565864-209565911-001,normal_intermediate,baseline,20260805,False,17.0,-9.958369851112366,17.0,-9.958369970321655,0.0,1.1920928955078125e-07,0.0,9.667826347588227e-09,9.667826347588227e-09,9.667826347588227e-09,2048,0,27,False
209566047-209566095-001,normal_intermediate,baseline,20260805,False,26.0,-15.230448007583618,26.0,-15.230448603630066,0.0,5.960464477539062e-07,0.0,3.913518810852576e-08,3.913518810852576e-08,3.913518810852576e-08,2048,0,48,False
209566205-209566247-001,normal_intermediate,baseline,20260805,False,19.0,-11.129942774772644,19.0,-11.129943370819092,0.0,5.960464477539062e-07,0.0,4.8851333861103874e-08,4.8851333861103874e-08,4.8851333861103874e-08,2048,0,31,False
209566205-209566289-001,normal_intermediate,baseline,20260805,False,10.0,-5.857864618301392,10.0,-5.857864618301392,0.0,0.0,0.0,0.0,0.0,0.0,2048,0,16,False
209566399-209566485-001,normal_intermediate,baseline,20260805,False,15.0,-8.786796927452087,15.0,-8.544156551361084,0.0,0.24264037609100342,0.0,0.019229745239805456,0.019229745239805456,0.019229745239805456,2048,0,25,False
