cell_id,class,model,seed,raw_perimeter,closing_perimeter,null_perimeter,delta_perimeter_closing,delta_perimeter_null,delta_area_closing,delta_area_null,abs_delta_area_closing_minus_null,closing_fallback_to_raw,null_target_reduction,null_achieved_reduction,null_matching_error_abs,null_matching_error_pct,null_raw_fallback,null_within_tolerance
153958547-153958572-008,normal_columnar,nc_aware_lambda_0p10,20260804,161.74011433124542,161.154327750206,161.1543276309967,-0.5857865810394287,-0.5857867002487183,1,-3,4,False,0.5857865810394287,0.5857867002487183,1.1920928955078125e-07,2.0350293675088025e-07,False,True
153958547-153958572-009,normal_columnar,nc_aware_lambda_0p10,20260804,142.3259004354477,140.56854128837585,141.05382251739502,-1.7573591470718384,-1.2720779180526733,3,-32,35,False,1.7573591470718384,1.2720779180526733,0.48528122901916504,0.2761423183347322,False,False
153958547-153958590-002,normal_columnar,nc_aware_lambda_0p10,20260804,278.85281229019165,192.26702523231506,264.0071393251419,-86.58578705787659,-14.845672965049744,63,-382,445,False,86.58578705787659,14.845672965049744,71.74011409282684,0.8285437660210163,False,False
154519964-154519981-001,light_dysplastic,nc_aware_lambda_0p10,20260804,313.09545278549194,301.3797228336334,308.8771971464157,-11.71572995185852,-4.218255639076233,20,-137,157,False,11.71572995185852,4.218255639076233,7.497474312782288,0.6399493965455331,False,False
157181481-157181497-004,normal_columnar,nc_aware_lambda_0p10,20260804,130.81118190288544,128.46803641319275,128.71067678928375,-2.343145489692688,-2.1005051136016846,12,-56,68,False,2.343145489692688,2.1005051136016846,0.24264037609100342,0.10355326938013848,False,False
157181671-157181697-001,normal_superficiel,nc_aware_lambda_0p10,20260804,96.48528122901917,92.97056245803833,93.94112491607666,-3.514718770980835,-2.544156312942505,6,-25,31,False,3.514718770980835,2.544156312942505,0.9705624580383301,0.27614228087087606,False,False
157183193-157183279-001,normal_superficiel,nc_aware_lambda_0p10,20260804,98.14213538169861,92.28427076339722,93.84061968326569,-5.857864618301392,-4.301515698432922,10,-58,68,False,5.857864618301392,4.301515698432922,1.5563489198684692,0.26568536852252567,False,False
157183828-157183877-001,normal_intermediate,nc_aware_lambda_0p10,20260804,149.2132030725479,140.42640614509583,145.88224947452545,-8.786796927452087,-3.330953598022461,15,-42,57,False,8.786796927452087,3.330953598022461,5.4558433294296265,0.6209137839961052,False,False
157183964-157183980-001,normal_superficiel,nc_aware_lambda_0p10,20260804,96.97056245803833,89.94112467765808,90.56854152679443,-7.029437780380249,-6.4020209312438965,12,-56,68,False,7.029437780380249,6.4020209312438965,0.6274168491363525,0.08925562310082973,False,True
157184013-157184031-001,normal_superficiel,nc_aware_lambda_0p10,20260804,264.2253956794739,238.7939372062683,255.22034287452698,-25.431458473205566,-9.0050528049469,78,-390,468,False,25.431458473205566,9.0050528049469,16.426405668258667,0.6459089118135096,False,False
157184850-157184920-002,normal_columnar,nc_aware_lambda_0p10,20260804,174.12489020824432,171.7817441225052,171.68123936653137,-2.3431460857391357,-2.4436508417129517,9,-69,78,False,2.3431460857391357,2.4436508417129517,0.10050475597381592,0.04289308147942987,False,True
157184850-157184942-001,normal_superficiel,nc_aware_lambda_0p10,20260804,154.28427076339722,142.56854152679443,151.53910374641418,-11.715729236602783,-2.7451670169830322,20,-54,74,False,11.715729236602783,2.7451670169830322,8.970562219619751,0.7656853481722278,False,False
157185208-157185238-001,normal_superficiel,nc_aware_lambda_0p10,20260804,97.89949476718903,93.79898953437805,94.66904664039612,-4.100505232810974,-3.2304481267929077,7,-36,43,False,4.100505232810974,3.2304481267929077,0.8700571060180664,0.21218290347641522,False,False
157185433-157185479-002,normal_columnar,nc_aware_lambda_0p10,20260804,140.56854140758514,138.81118202209473,138.56854128837585,-1.7573593854904175,-2.0000001192092896,3,-33,36,False,1.7573593854904175,2.0000001192092896,0.24264073371887207,0.1380712082697641,False,False
157185433-157185479-003,normal_columnar,nc_aware_lambda_0p10,20260804,123.49747383594513,122.91168737411499,122.91168701648712,-0.5857864618301392,-0.5857868194580078,1,-1,2,False,0.5857864618301392,0.5857868194580078,3.5762786865234375e-07,6.105089344930018e-07,False,True
157185433-157185479-004,normal_columnar,nc_aware_lambda_0p10,20260804,132.56854152679443,130.225395321846,131.2964630126953,-2.3431462049484253,-1.272078514099121,6,-77,83,False,2.3431462049484253,1.272078514099121,1.0710676908493042,0.457106640886235,False,False
157185433-157185479-006,normal_columnar,nc_aware_lambda_0p10,20260804,164.225395321846,163.63960886001587,163.3969682455063,-0.5857864618301392,-0.8284270763397217,2,-1,3,False,0.5857864618301392,0.8284270763397217,0.24264061450958252,0.4142134213063141,False,False
157185433-157185508-001,normal_columnar,nc_aware_lambda_0p10,20260804,164.4680359363556,163.88224923610687,163.88224959373474,-0.5857867002487183,-0.5857863426208496,1,-1,2,False,0.5857867002487183,0.5857863426208496,3.5762786865234375e-07,6.105086860123302e-07,False,True
157185730-157185758-001,normal_columnar,nc_aware_lambda_0p10,20260804,363.36247766017914,350.7766910791397,361.3624778985977,-12.585786581039429,-1.999999761581421,16,-110,126,False,12.585786581039429,1.999999761581421,10.585786819458008,0.8410906025854249,False,False
157185781-157185793-003,normal_columnar,nc_aware_lambda_0p10,20260804,226.55129623413086,226.55129623413086,226.55129623413086,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
157222534-157222607-001,normal_superficiel,nc_aware_lambda_0p10,20260804,73.31370830535889,68.62741661071777,69.59797894954681,-4.686291694641113,-3.7157293558120728,8,-40,48,False,4.686291694641113,3.7157293558120728,0.9705623388290405,0.20710668521528477,False,False
157222647-157222687-001,normal_intermediate,nc_aware_lambda_0p10,20260804,174.87005722522736,163.7401144504547,167.9238793849945,-11.129942774772644,-6.946177840232849,19,-79,98,False,11.129942774772644,6.946177840232849,4.183764934539795,0.37590174713411845,False,False
157222801-157222811-001,normal_intermediate,nc_aware_lambda_0p10,20260804,128.5269113779068,117.98275578022003,122.3675308227539,-10.544155597686768,-6.159380555152893,37,-217,254,False,10.544155597686768,6.159380555152893,4.3847750425338745,0.41584885597627463,False,False
157223549-157223570-001,normal_intermediate,nc_aware_lambda_0p10,20260804,151.11269783973694,138.22539567947388,146.02438473701477,-12.887302160263062,-5.088313102722168,44,-233,277,False,12.887302160263062,5.088313102722168,7.7989890575408936,0.6051684798381182,False,False
157224412-157224429-001,normal_superficiel,nc_aware_lambda_0p10,20260804,86.48528122901917,82.97056245803833,82.87005722522736,-3.514718770980835,-3.615224003791809,10,-91,101,False,3.514718770980835,3.615224003791809,0.10050523281097412,0.02859552623122863,False,True
157224458-157224464-001,normal_intermediate,nc_aware_lambda_0p10,20260804,406.5269113779068,393.0538227558136,404.10764479637146,-13.4730886220932,-2.4192665815353394,38,-228,266,False,13.4730886220932,2.4192665815353394,11.053822040557861,0.8204371210348739,False,False
157224458-157224483-001,normal_superficiel,nc_aware_lambda_0p10,20260804,82.48528122901917,78.97056245803833,79.94112479686737,-3.514718770980835,-2.5441564321517944,6,-24,30,False,3.514718770980835,2.5441564321517944,0.9705623388290405,0.27614224695371303,False,False
157227058-157227087-001,normal_columnar,nc_aware_lambda_0p10,20260804,191.19595777988434,189.4385985136032,189.78174459934235,-1.757359266281128,-1.4142131805419922,4,-14,18,False,1.757359266281128,1.4142131805419922,0.34314608573913574,0.19526234181203678,False,False
157227461-157227503-003,normal_columnar,nc_aware_lambda_0p10,20260804,174.61017227172852,173.43859934806824,173.19595742225647,-1.1715729236602783,-1.414214849472046,2,-45,47,False,1.1715729236602783,1.414214849472046,0.24264192581176758,0.20710782991953697,False,False
157266930-157266947-001,normal_columnar,nc_aware_lambda_0p10,20260804,191.338094830513,190.75230836868286,190.752308011055,-0.5857864618301392,-0.5857868194580078,1,-9,10,False,0.5857864618301392,0.5857868194580078,3.5762786865234375e-07,6.105089344930018e-07,False,True
157268504-157268544-001,normal_superficiel,nc_aware_lambda_0p10,20260804,nan,nan,nan,nan,nan,0,0,0,True,0.0,0.0,0.0,0.0,False,True
158986766-158986776-001,normal_columnar,nc_aware_lambda_0p10,20260804,192.6101713180542,191.43859839439392,191.4385985136032,-1.1715729236602783,-1.1715728044509888,2,-7,9,False,1.1715729236602783,1.1715728044509888,1.1920928955078125e-07,1.0175148908216697e-07,False,True
158986813-158986820-001,normal_columnar,nc_aware_lambda_0p10,20260804,139.63960897922516,139.05382251739502,138.81118190288544,-0.5857864618301392,-0.8284270763397217,1,-1,2,False,0.5857864618301392,0.8284270763397217,0.24264061450958252,0.4142134213063141,False,False
158986920-158986928-004,normal_columnar,nc_aware_lambda_0p10,20260804,122.87005722522736,115.59797871112823,120.32590067386627,-7.272078514099121,-2.544156551361084,11,-38,49,False,7.272078514099121,2.544156551361084,4.727921962738037,0.6501472658156168,False,False
204870858-204870872-001,light_dysplastic,nc_aware_lambda_0p10,20260804,212.95331728458405,210.6101714372635,210.7523068189621,-2.3431458473205566,-2.2010104656219482,9,-103,112,False,2.3431458473205566,2.2010104656219482,0.1421353816986084,0.06066006597973558,False,True
204870951-204870961-002,light_dysplastic,nc_aware_lambda_0p10,20260804,405.13708305358887,379.94826447963715,395.10259222984314,-25.18881857395172,-10.034490823745728,43,-220,263,False,25.18881857395172,10.034490823745728,15.154327750205994,0.6016291596096293,False,False
204871030-204871038-001,light_dysplastic,nc_aware_lambda_0p10,20260804,370.8944424390793,348.04876935482025,366.1320301294327,-22.845673084259033,-4.7624123096466064,39,-204,243,False,22.845673084259033,4.7624123096466064,18.083260774612427,0.7915398556180877,False,False
204871030-204871038-002,light_dysplastic,nc_aware_lambda_0p10,20260804,458.30865597724915,421.4041076898575,453.2030977010727,-36.90454828739166,-5.105558276176453,63,-125,188,False,36.90454828739166,5.105558276176453,31.79899001121521,0.8616550394705481,False,False
209047342-209047443-001,normal_superficiel,nc_aware_lambda_0p10,20260804,164.5269113779068,151.0538227558136,158.85281193256378,-13.4730886220932,-5.674099445343018,23,-88,111,False,13.4730886220932,5.674099445343018,7.798989176750183,0.5788568156496339,False,False
209047526-209047626-001,normal_intermediate,nc_aware_lambda_0p10,20260804,502.85281229019165,467.7056245803833,483.5289990901947,-35.14718770980835,-19.32381319999695,60,-263,323,False,35.14718770980835,19.32381319999695,15.823374509811401,0.45020314684795254,False,False
209047526-209047798-001,normal_superficiel,nc_aware_lambda_0p10,20260804,108.14213538169861,104.04163014888763,105.8406195640564,-4.100505232810974,-2.301515817642212,16,-101,117,False,4.100505232810974,2.301515817642212,1.7989894151687622,0.4387238432897989,False,False
209307421-209307504-001,normal_intermediate,nc_aware_lambda_0p10,20260804,145.69848430156708,138.0832598209381,141.63960909843445,-7.615224480628967,-4.058875203132629,20,-157,177,False,7.615224480628967,4.058875203132629,3.556349277496338,0.4670051797609789,False,False
209522474-209522522-001,normal_intermediate,nc_aware_lambda_0p10,20260804,132.62741661071777,127.35533845424652,128.95331716537476,-5.272078156471252,-3.6740994453430176,9,-60,69,False,5.272078156471252,3.6740994453430176,1.5979787111282349,0.30310224236087696,False,False
209522940-209522970-001,normal_intermediate,nc_aware_lambda_0p10,20260804,162.18376553058624,150.46803629398346,155.58073389530182,-11.715729236602783,-6.603031635284424,30,-165,195,False,11.715729236602783,6.603031635284424,5.112697601318359,0.4363960192375435,False,False
209565409-209565503-001,normal_intermediate,nc_aware_lambda_0p10,20260804,172.28427076339722,160.56854152679443,166.50966620445251,-11.715729236602783,-5.774604558944702,29,-169,198,False,11.715729236602783,5.774604558944702,5.941124677658081,0.5071066903028593,False,False
209565409-209565600-001,normal_intermediate,nc_aware_lambda_0p10,20260804,165.2132030725479,156.42640614509583,162.46803617477417,-8.786796927452087,-2.7451668977737427,15,-42,57,False,8.786796927452087,2.7451668977737427,6.041630029678345,0.6875804777965023,False,False
209565864-209565890-001,normal_intermediate,nc_aware_lambda_0p10,20260804,190.42640614509583,172.85281229019165,181.48022866249084,-17.573593854904175,-8.94617748260498,30,-110,140,False,17.573593854904175,8.94617748260498,8.627416372299194,0.49093067949169567,False,False
209565864-209565911-001,normal_intermediate,nc_aware_lambda_0p10,20260804,166.87005722522736,155.7401144504547,162.95331704616547,-11.129942774772644,-3.9167401790618896,19,-52,71,False,11.129942774772644,3.9167401790618896,7.213202595710754,0.6480898187599263,False,False
209566047-209566095-001,normal_intermediate,nc_aware_lambda_0p10,20260804,196.76955199241638,181.53910374641418,186.0660148859024,-15.230448246002197,-10.703537106513977,26,-103,129,False,15.230448246002197,10.703537106513977,4.52691113948822,0.2972277024529779,False,False
209566205-209566247-001,normal_intermediate,nc_aware_lambda_0p10,20260804,150.04163014888763,140.0832600593567,147.154327750206,-9.958370089530945,-2.8873023986816406,17,-22,39,False,9.958370089530945,2.8873023986816406,7.071067690849304,0.7100627539724589,False,False
209566205-209566289-001,normal_intermediate,nc_aware_lambda_0p10,20260804,182.3847759962082,174.76955199241638,179.19595777988434,-7.615224003791809,-3.1888182163238525,13,-62,75,False,7.615224003791809,3.1888182163238525,4.4264057874679565,0.5812574633738862,False,False
209566399-209566485-001,normal_intermediate,nc_aware_lambda_0p10,20260804,159.2132030725479,150.42640614509583,155.5391035079956,-8.786796927452087,-3.674099564552307,15,-75,90,False,8.786796927452087,3.674099564552307,5.11269736289978,0.5818613318496609,False,False
148495842-148495854-001,light_dysplastic,nc_aware_lambda_0p10,20260805,217.72286891937256,217.13708245754242,217.13708209991455,-0.5857864618301392,-0.5857868194580078,1,-11,12,False,0.5857864618301392,0.5857868194580078,3.5762786865234375e-07,6.105089344930018e-07,False,True
148497551-148497588-001,light_dysplastic,nc_aware_lambda_0p10,20260805,194.02438509464264,192.85281217098236,192.85281193256378,-1.1715729236602783,-1.1715731620788574,2,-4,6,False,1.1715729236602783,1.1715731620788574,2.384185791015625e-07,2.0350297816433394e-07,False,True
148497788-148497816-002,light_dysplastic,nc_aware_lambda_0p10,20260805,200.46803629398346,168.8528116941452,184.0660150051117,-31.615224599838257,-16.402021288871765,24,-68,92,False,31.615224599838257,16.402021288871765,15.213203310966492,0.48119864728224393,False,False
148503209-148503222-001,light_dysplastic,nc_aware_lambda_0p10,20260805,430.30865597724915,416.8355664014816,426.87719690799713,-13.473089575767517,-3.431459069252014,33,-112,145,False,13.473089575767517,3.431459069252014,10.041630506515503,0.7453101569647558,False,False
148503209-148503231-001,light_dysplastic,nc_aware_lambda_0p10,20260805,315.3380935192108,294.00714004039764,311.26197254657745,-21.33095347881317,-4.076120972633362,34,-156,190,False,21.33095347881317,4.076120972633362,17.25483250617981,0.8089105122899479,False,False
148503400-148503432-001,light_dysplastic,nc_aware_lambda_0p10,20260805,474.9360725879669,434.71781718730927,438.1147849559784,-40.218255400657654,-36.821287631988525,137,-464,601,False,40.218255400657654,36.821287631988525,3.3969677686691284,0.08446332976973389,False,True
148503568-148503580-002,light_dysplastic,nc_aware_lambda_0p10,20260805,284.69343161582947,278.8355667591095,281.6639940738678,-5.857864856719971,-3.02943754196167,12,-150,162,False,5.857864856719971,3.02943754196167,2.828427314758301,0.4828427053098728,False,False
148718455-148718461-001,light_dysplastic,nc_aware_lambda_0p10,20260805,768.3502861261368,686.8010768890381,759.6538890600204,-81.5492092370987,-8.696397066116333,153,-445,598,False,81.5492092370987,8.696397066116333,72.85281217098236,0.89336013006782,False,False
148719308-148719348-004,light_dysplastic,nc_aware_lambda_0p10,20260805,193.5807340145111,191.5807340145111,191.82337498664856,-2.0,-1.7573590278625488,5,-78,83,False,2.0,1.7573590278625488,0.24264097213745117,0.12132048606872559,False,False
148719308-148719357-001,light_dysplastic,nc_aware_lambda_0p10,20260805,211.09545266628265,205.23758792877197,208.0660150051117,-5.857864737510681,-3.0294376611709595,10,-71,81,False,5.857864737510681,3.0294376611709595,2.8284270763397217,0.4828426744352706,False,False
148848523-148848559-002,moderate_dysplastic,nc_aware_lambda_0p10,20260805,292.2497798204422,292.2497798204422,292.2497798204422,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
148881870-148882178-002,light_dysplastic,nc_aware_lambda_0p10,20260805,216.40916061401367,214.06601476669312,214.40916085243225,-2.3431458473205566,-1.999999761581421,4,-24,28,False,2.3431458473205566,1.999999761581421,0.34314608573913574,0.14644674642491057,False,False
148882307-148882323-001,light_dysplastic,nc_aware_lambda_0p10,20260805,365.4385987520218,329.2203435897827,356.7178167104721,-36.218255162239075,-8.720782041549683,59,-222,281,False,36.218255162239075,8.720782041549683,27.497473120689392,0.7592158428813016,False,False
148882535-148882616-001,light_dysplastic,nc_aware_lambda_0p10,20260805,617.2203433513641,563.91377556324,589.8965294361115,-53.306567788124084,-27.323813915252686,130,-577,707,False,53.306567788124084,27.323813915252686,25.9827538728714,0.48742124940671894,False,False
148882671-148882687-001,light_dysplastic,nc_aware_lambda_0p10,20260805,328.99494767189026,310.8355666399002,323.7056237459183,-18.15938103199005,-5.289323925971985,31,-129,160,False,18.15938103199005,5.289323925971985,12.870057106018066,0.7087277415097921,False,False
149011613-149011656-001,light_dysplastic,nc_aware_lambda_0p10,20260805,275.1543279886246,252.308655500412,269.6223636865616,-22.845672488212585,-5.531964302062988,39,-55,94,False,22.845672488212585,5.531964302062988,17.313708186149597,0.7578550465118831,False,False
149013033-149013072-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,204.40916085243225,203.82337427139282,203.58073377609253,-0.5857865810394287,-0.8284270763397217,1,-1,2,False,0.5857865810394287,0.8284270763397217,0.24264049530029297,0.41421313350972966,False,False
149014929-149014984-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,245.96550929546356,245.96550929546356,245.96550929546356,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149014929-149015008-003,moderate_dysplastic,nc_aware_lambda_0p10,20260805,228.99494779109955,258.20815074443817,227.5807341337204,29.213202953338623,-1.4142136573791504,9,-43,52,False,29.213202953338623,1.4142136573791504,27.798989295959473,0.9515899143398266,False,False
149014929-149015022-001,light_dysplastic,nc_aware_lambda_0p10,20260805,297.7228693962097,289.7644991874695,289.8061298131943,-7.958370208740234,-7.916739583015442,16,-143,159,False,7.958370208740234,7.916739583015442,0.04163062572479248,0.005231049151127939,False,True
149014929-149015022-002,light_dysplastic,nc_aware_lambda_0p10,20260805,297.6812393665314,284.5512959957123,291.90663504600525,-13.129943370819092,-5.774604320526123,20,-146,166,False,13.129943370819092,5.774604320526123,7.355339050292969,0.5601957938859043,False,False
149053341-149053350-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,268.61017167568207,260.40916097164154,265.52185893058777,-8.201010704040527,-3.0883127450942993,14,-124,138,False,8.201010704040527,3.0883127450942993,5.112697958946228,0.6234229101087834,False,False
149053945-149053969-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,257.137082695961,252.4507908821106,255.96550977230072,-4.686291813850403,-1.1715729236602783,8,-19,27,False,4.686291813850403,1.1715729236602783,3.5147188901901245,0.750000006359468,False,False
149053945-149053976-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,231.8406196832657,213.68123936653137,225.96550953388214,-18.159380316734314,-5.875110149383545,44,-195,239,False,18.159380316734314,5.875110149383545,12.284270167350769,0.6764696786503509,False,False
149054642-149054677-003,light_dysplastic,nc_aware_lambda_0p10,20260805,182.02438497543335,180.8528118133545,180.6101711988449,-1.1715731620788574,-1.41421377658844,6,-40,46,False,1.1715731620788574,1.41421377658844,0.24264061450958252,0.20710666850633322,False,False
149056321-149056343-001,severe_dysplastic,nc_aware_lambda_0p10,20260805,331.4802289009094,313.9066355228424,325.6051182746887,-17.573593378067017,-5.875110626220703,30,-109,139,False,17.573593378067017,5.875110626220703,11.698482751846313,0.6656852984004272,False,False
149056321-149056360-001,severe_dysplastic,nc_aware_lambda_0p10,20260805,204.40916204452515,203.2375888824463,203.23758828639984,-1.1715731620788574,-1.1715737581253052,2,-62,64,False,1.1715731620788574,1.1715737581253052,5.960464477539062e-07,5.087573418772006e-07,False,True
149056410-149056458-001,severe_dysplastic,nc_aware_lambda_0p10,20260805,150.36753129959106,149.78174483776093,149.78174483776093,-0.5857864618301392,-0.5857864618301392,1,-1,2,False,0.5857864618301392,0.5857864618301392,0.0,0.0,False,True
149056873-149056884-001,severe_dysplastic,nc_aware_lambda_0p10,20260805,165.19595777988434,163.43859827518463,163.33809328079224,-1.757359504699707,-1.857864499092102,3,-72,75,False,1.757359504699707,1.857864499092102,0.10050499439239502,0.05719091291429812,False,True
149056873-149056884-002,severe_dysplastic,nc_aware_lambda_0p10,20260805,153.09545278549194,151.92387914657593,152.50966560840607,-1.1715736389160156,-0.5857871770858765,2,-17,19,False,1.1715736389160156,0.5857871770858765,0.5857864618301392,0.4999996947457191,False,False
149056933-149056982-002,severe_dysplastic,nc_aware_lambda_0p10,20260805,132.2253955602646,131.63960909843445,131.63960909843445,-0.5857864618301392,-0.5857864618301392,1,-1,2,False,0.5857864618301392,0.5857864618301392,0.0,0.0,False,True
149057756-149057766-002,moderate_dysplastic,nc_aware_lambda_0p10,20260805,288.9360729455948,287.7644999027252,287.7644993066788,-1.1715730428695679,-1.1715736389160156,2,-46,48,False,1.1715730428695679,1.1715736389160156,5.960464477539062e-07,5.087573936440125e-07,False,True
149057756-149057788-002,moderate_dysplastic,nc_aware_lambda_0p10,20260805,298.30865585803986,285.42135405540466,295.07820749282837,-12.887301802635193,-3.230448365211487,28,-146,174,False,12.887301802635193,3.230448365211487,9.656853437423706,0.7493308983769648,False,False
149057812-149057825-003,moderate_dysplastic,nc_aware_lambda_0p10,20260805,294.4091612100601,282.1076455116272,289.66399359703064,-12.301515698432922,-4.74516761302948,21,-83,104,False,12.301515698432922,4.74516761302948,7.556348085403442,0.6142615487915881,False,False
149057812-149057825-005,moderate_dysplastic,nc_aware_lambda_0p10,20260805,178.36753058433533,177.7817441225052,177.7817438840866,-0.5857864618301392,-0.5857867002487183,1,-6,7,False,0.5857864618301392,0.5857867002487183,2.384185791015625e-07,4.070059563286679e-07,False,True
149057812-149057847-004,moderate_dysplastic,nc_aware_lambda_0p10,20260805,216.75230634212494,216.75230634212494,216.75230634212494,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149057812-149057847-005,moderate_dysplastic,nc_aware_lambda_0p10,20260805,272.79393684864044,269.86500465869904,271.03657710552216,-2.9289321899414062,-1.7573597431182861,5,-31,36,False,2.9289321899414062,1.7573597431182861,1.1715724468231201,0.3999998534778498,False,False
149058262-149058272-003,moderate_dysplastic,nc_aware_lambda_0p10,20260805,288.69343173503876,286.3502857685089,286.1492749452591,-2.343145966529846,-2.544156789779663,4,-125,129,False,2.343145966529846,2.544156789779663,0.2010108232498169,0.08578672695645591,False,True
149061666-149061699-003,moderate_dysplastic,nc_aware_lambda_0p10,20260805,216.7523068189621,213.8233745098114,213.72286915779114,-2.928932309150696,-3.0294376611709595,5,-80,85,False,2.928932309150696,3.0294376611709595,0.10050535202026367,0.03431467217806999,False,True
149095913-149095926-001,light_dysplastic,nc_aware_lambda_0p10,20260805,453.8650048971176,415.40410792827606,420.7594462633133,-38.46089696884155,-33.10555863380432,125,-527,652,False,38.46089696884155,33.10555863380432,5.3553383350372314,0.1392411190871541,False,False
149097324-149097373-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,264.16652047634125,254.20815002918243,261.3208484649658,-9.958370447158813,-2.8456720113754272,17,-114,131,False,9.958370447158813,2.8456720113754272,7.112698435783386,0.714243206107349,False,False
149097594-149097637-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,321.96550965309143,306.83556592464447,297.80612885951996,-15.12994372844696,-24.159380793571472,38,-186,224,False,15.12994372844696,24.159380793571472,9.029437065124512,0.596792508100845,False,False
149097594-149097637-002,moderate_dysplastic,nc_aware_lambda_0p10,20260805,317.8061295747757,314.877197265625,314.877197265625,-2.928932309150696,-2.928932309150696,15,-133,148,False,2.928932309150696,2.928932309150696,0.0,0.0,False,True
149098972-149098988-002,severe_dysplastic,nc_aware_lambda_0p10,20260805,199.09545254707336,197.33809351921082,197.09545242786407,-1.7573590278625488,-2.0000001192092896,3,-49,52,False,1.7573590278625488,2.0000001192092896,0.24264109134674072,0.13807143987069148,False,False
149099096-149099104-001,severe_dysplastic,nc_aware_lambda_0p10,20260805,196.26702570915222,195.6812391281128,195.68123924732208,-0.5857865810394287,-0.5857864618301392,1,-1,2,False,0.5857865810394287,0.5857864618301392,1.1920928955078125e-07,2.0350293675088025e-07,False,True
149099276-149099290-001,light_dysplastic,nc_aware_lambda_0p10,20260805,324.9533175230026,296.00713992118835,315.94826459884644,-28.94617760181427,-9.005052924156189,64,-240,304,False,28.94617760181427,9.005052924156189,19.94112467765808,0.6889035558328166,False,False
149099276-149099290-002,light_dysplastic,nc_aware_lambda_0p10,20260805,268.46803629398346,247.96550941467285,259.56348860263824,-20.502526879310608,-8.904547691345215,35,-125,160,False,20.502526879310608,8.904547691345215,11.597979187965393,0.56568535460227,False,False
149099502-149099525-002,light_dysplastic,nc_aware_lambda_0p10,20260805,260.71067690849304,241.3797231912613,253.52185881137848,-19.33095371723175,-7.188818097114563,33,-159,192,False,19.33095371723175,7.188818097114563,12.142135620117188,0.6281188087111088,False,False
149100006-149100028-002,severe_dysplastic,nc_aware_lambda_0p10,20260805,161.74011433124542,158.2253955602646,158.12489020824432,-3.514718770980835,-3.6152241230010986,12,-68,80,False,3.514718770980835,3.6152241230010986,0.10050535202026367,0.02859556014839166,False,True
149100064-149100072-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,356.3675310611725,323.9066343307495,349.40410792827606,-32.460896730422974,-6.963423132896423,56,-212,268,False,32.460896730422974,6.963423132896423,25.49747359752655,0.785482724315186,False,False
149101620-149101650-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,270.85281217098236,264.40916073322296,264.45079147815704,-6.443651437759399,-6.402020692825317,11,-87,98,False,6.443651437759399,6.402020692825317,0.04163074493408203,0.006460738191102088,False,True
149102442-149102451-001,light_dysplastic,nc_aware_lambda_0p10,20260805,232.99494779109955,231.82337486743927,231.82337486743927,-1.1715729236602783,-1.1715729236602783,3,-3,6,False,1.1715729236602783,1.1715729236602783,0.0,0.0,False,True
149102510-149102519-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,241.6812390089035,234.6518018245697,238.79393684864044,-7.029437184333801,-2.8873021602630615,12,-78,90,False,7.029437184333801,2.8873021602630615,4.14213502407074,0.5892555713140356,False,False
149105003-149105050-001,light_dysplastic,nc_aware_lambda_0p10,20260805,206.40916085243225,204.06601476669312,204.308655500412,-2.3431460857391357,-2.1005053520202637,11,-74,85,False,2.3431460857391357,2.1005053520202637,0.24264073371887207,0.10355339566561086,False,False
149105289-149105300-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,161.2964630126953,161.2964630126953,161.2964630126953,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149105289-149105300-002,moderate_dysplastic,nc_aware_lambda_0p10,20260805,305.52185904979706,302.5929263830185,302.93607211112976,-2.9289326667785645,-2.5857869386672974,33,-111,144,False,2.9289326667785645,2.5857869386672974,0.3431457281112671,0.11715726073303066,False,False
149105289-149105311-001,moderate_dysplastic,nc_aware_lambda_0p10,20260805,155.68123877048492,155.0954521894455,155.68123877048492,-0.5857865810394287,0.0,1,0,1,False,0.5857865810394287,0.0,0.5857865810394287,1.0,False,False
149105289-149105311-003,moderate_dysplastic,nc_aware_lambda_0p10,20260805,195.6812390089035,189.92387926578522,194.0660148859024,-5.757359743118286,-1.6152241230010986,9,-192,201,False,5.757359743118286,1.6152241230010986,4.1421356201171875,0.7194505476348322,False,False
149105289-149105311-004,moderate_dysplastic,nc_aware_lambda_0p10,20260805,424.71781635284424,427.93101954460144,422.96045672893524,3.213203191757202,-1.7573596239089966,28,-55,83,False,3.213203191757202,1.7573596239089966,1.4558435678482056,0.45308170102123213,False,False
